Data Type Code,Data Type Description,Data Time,Data Value,Unit
QOB,MANUAL-Observed Discharge 3,2009-02-06T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-02-07T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-02-08T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-02-09T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-02-10T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-02-11T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-02-12T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-02-13T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-02-14T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-02-15T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-02-16T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-02-17T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-02-18T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-02-19T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-02-20T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-02-21T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-02-22T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-02-23T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-02-24T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-02-25T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-02-26T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-02-27T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-02-28T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-03-01T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-03-02T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-03-03T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-03-04T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-03-05T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-03-06T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-03-07T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-03-08T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-03-09T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-03-10T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-03-11T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-03-12T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-03-13T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-03-14T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-03-15T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-03-16T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-03-17T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-03-18T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-03-19T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-03-20T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-03-21T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-03-22T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-03-23T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-03-24T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-03-25T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-03-26T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-03-27T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-03-28T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-03-29T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-03-30T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-03-31T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-04-01T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-04-02T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-04-03T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-04-04T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-04-05T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-04-06T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-04-07T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-04-08T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-04-09T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-04-10T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-04-11T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-04-12T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-04-13T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-04-14T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-04-15T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-04-16T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-04-17T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-04-18T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-04-19T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-04-20T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-04-21T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-04-22T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-04-23T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-04-24T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-04-25T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-04-26T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-04-27T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-04-28T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-04-29T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-04-30T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-05-01T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-05-02T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-05-03T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-05-04T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-05-05T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-05-06T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-05-07T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-05-08T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-05-09T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-05-10T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-05-11T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-05-12T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-05-13T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-05-14T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-05-15T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-05-16T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-05-17T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-05-18T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-05-19T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-05-20T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-05-21T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-05-27T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-05-28T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-05-29T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-05-30T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-05-31T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-06-01T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-06-02T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-06-03T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-06-04T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-06-05T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-06-06T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-06-07T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-06-08T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-06-09T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-06-10T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-06-11T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-06-12T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-06-13T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-06-14T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-06-15T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-06-16T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-06-17T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-06-18T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-06-19T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-06-20T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-06-21T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-06-22T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-06-23T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-06-24T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-06-25T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-06-26T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-06-27T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-06-28T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-06-29T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-06-30T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-07-01T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-07-02T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-07-03T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-07-04T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-07-05T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-07-06T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-07-07T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-07-08T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-07-09T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-07-10T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-07-11T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-07-12T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-07-13T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-07-14T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-07-15T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-07-16T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-07-17T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-07-18T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-07-19T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-07-20T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-07-21T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-07-22T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-07-23T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-07-24T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-07-25T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-07-26T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-07-27T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-07-28T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-07-29T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-07-30T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-07-31T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-08-01T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-08-02T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-08-03T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-08-04T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-08-05T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-08-06T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-08-07T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-08-08T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-08-09T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-08-10T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-08-11T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-08-12T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-08-13T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-08-14T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-08-15T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-08-16T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-08-17T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-08-18T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-08-19T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-08-20T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-08-21T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-08-22T09:00:00,18.270884,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-08-24T08:30:00,4.5085683,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-08-25T08:30:00,4.0214896,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-08-26T08:30:00,2.3066175,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-08-27T08:30:00,1.9561644,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-08-28T08:30:00,1.2529247,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-08-29T08:30:00,1.2635009,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-08-31T08:30:00,0.58060044,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-09-01T14:00:00,0.62038314,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-09-02T08:30:00,1.1251005,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-09-03T08:30:00,1.05629,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-09-04T08:30:00,0.9407348,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-09-05T08:30:00,0.93447673,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-09-07T08:30:00,0.60732836,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-09-14T08:30:00,4.823259,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-09-15T08:30:00,12.474835,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-09-16T08:30:00,9.345162,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-09-17T08:30:00,2.3863,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-09-18T08:30:00,2.3255582,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-09-19T08:30:00,2.1116676,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-09-22T08:45:00,2.6614623,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-09-23T08:30:00,5.338989,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-09-24T08:45:00,67.3825,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-09-26T08:45:00,41.97825,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-09-29T08:30:00,9.2012005,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-09-30T08:30:00,7.9107637,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-10-01T08:30:00,7.503828,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-10-03T08:30:00,8.9814625,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-10-05T08:30:00,7.305744,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-10-06T08:30:00,4.6712527,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-10-07T08:30:00,3.4156957,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-10-08T08:30:00,3.056969,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-10-09T08:30:00,2.692126,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-10-10T08:30:00,2.472018,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-10-12T08:30:00,3.755596,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-10-13T08:30:00,3.433583,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-10-14T08:30:00,3.491688,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-10-15T08:30:00,11.04768,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-10-16T08:30:00,9.704416,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-10-19T08:30:00,4.937965,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-10-20T08:30:00,3.1048806,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-10-21T08:30:00,2.8692544,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-10-22T08:30:00,2.473225,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-10-23T08:30:00,2.2609785,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-10-24T08:30:00,2.2605002,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-10-26T08:30:00,1.0659167,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-10-27T08:30:00,1.0698452,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-10-28T08:30:00,0.9719522,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-10-29T08:30:00,0.96760637,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-10-30T08:30:00,0.96453017,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-10-31T08:30:00,0.9538048,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-11-03T08:30:00,0.9519236,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-11-04T08:45:00,0.5418891,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-11-05T08:30:00,0.5271817,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-11-06T08:30:00,0.49332803,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-11-07T08:30:00,0.48088264,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-11-09T08:30:00,0.59090847,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-11-10T08:30:00,0.5941941,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-11-11T08:30:00,0.58600086,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-11-12T08:30:00,0.5234107,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-11-13T08:30:00,0.5240866,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-11-14T08:30:00,0.5209607,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-11-17T08:30:00,0.52996784,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-11-18T08:30:00,0.5234249,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-11-19T08:30:00,0.5784135,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-11-20T08:30:00,0.57364976,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-11-21T08:30:00,11.422405,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-11-23T08:30:00,8.96207,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-11-24T08:30:00,5.369655,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-11-25T08:30:00,2.1315794,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-11-26T08:30:00,1.0308436,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-11-27T08:30:00,0.9744349,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-11-30T08:30:00,0.95684487,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-12-01T08:30:00,0.96606034,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-12-02T08:30:00,0.6514743,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-12-03T08:30:00,0.6560004,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-12-04T08:30:00,0.5783263,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-12-05T08:30:00,0.57448494,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-12-07T08:30:00,0.5299657,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-12-08T08:30:00,0.5302169,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-12-09T08:30:00,0.5334413,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-12-10T08:30:00,0.53264445,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-12-11T08:30:00,0.46188667,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-12-12T08:30:00,0.4517424,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-12-14T08:30:00,0.46267676,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-12-15T08:30:00,0.4702632,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-12-16T08:30:00,0.46609843,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-12-17T08:30:00,0.46750614,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-12-18T08:30:00,0.47226527,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-12-19T08:30:00,0.468743,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-12-22T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-12-23T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-12-24T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-12-25T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-12-26T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-12-27T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-12-28T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-12-29T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-12-30T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2009-12-31T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2010-01-01T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2010-01-02T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2010-01-03T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2010-01-04T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2010-01-05T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2010-01-06T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2010-01-07T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2010-01-08T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2010-01-09T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2010-01-10T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2010-01-11T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2010-01-12T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2010-01-13T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2010-01-14T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2010-01-15T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2010-01-16T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2010-01-17T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2010-01-18T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2010-01-19T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2010-01-20T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2010-01-21T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2010-01-22T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2010-01-23T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2010-01-24T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2010-01-25T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2010-01-26T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2010-01-27T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2010-01-28T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2010-01-29T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2010-01-30T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2010-01-31T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2010-02-01T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2010-02-02T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2010-02-03T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2010-02-04T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2010-02-05T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2010-02-06T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2010-02-07T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2010-02-08T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2010-02-09T08:00:00,0,m3/sec
