Data Type Code,Data Type Description,Data Time,Data Value,Unit
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-05T08:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-05T17:30:02,78,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-06T08:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-06T17:30:02,71,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-07T08:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-07T17:30:02,72,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-08T08:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-08T17:30:02,77,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-09T08:30:02,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-09T17:30:02,77,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-10T08:30:02,68,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-10T17:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-11T08:30:02,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-11T17:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-12T08:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-12T17:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-13T08:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-13T17:30:02,77,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-14T08:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-14T17:30:02,70,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-15T08:30:02,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-15T17:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-16T08:30:02,61,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-16T17:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-17T08:30:02,68,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-17T17:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-18T08:30:02,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-18T17:30:02,77,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-19T08:30:02,82,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-19T17:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-20T08:30:02,66,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-20T17:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-21T08:30:02,65,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-21T17:30:02,68,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-22T08:30:02,64,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-22T17:30:02,68,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-23T08:30:02,63,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-23T17:30:02,61,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-24T08:30:02,72,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-24T17:30:02,62,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-25T08:30:02,73,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-25T17:30:02,56,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-26T08:30:02,66,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-26T17:30:02,57,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-27T08:30:02,67,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-27T17:30:02,58,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-28T08:30:02,66,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-28T17:30:02,70,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-29T08:30:02,52,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-29T17:30:02,68,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-30T08:30:02,59,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-30T17:30:02,58,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-01T08:30:02,54,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-01T17:30:02,64,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-02T08:30:02,59,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-02T17:30:02,52,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-03T08:30:02,61,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-03T17:30:02,52,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-04T08:30:02,62,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-04T17:30:02,63,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-05T08:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-05T17:30:02,64,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-06T08:30:02,64,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-06T17:30:02,71,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-07T08:30:02,63,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-07T17:30:02,71,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-08T08:30:02,61,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-08T17:30:02,70,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-09T08:30:02,53,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-09T17:30:02,63,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-10T08:30:02,56,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-10T17:30:02,55,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-11T08:30:02,57,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-11T17:30:02,64,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-12T08:30:02,70,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-12T17:30:02,64,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-13T08:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-13T17:30:02,70,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-14T08:30:02,68,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-14T17:30:02,70,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-15T08:30:02,69,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-15T17:30:02,64,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-16T08:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-16T17:30:02,77,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-17T08:30:02,68,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-17T17:30:02,70,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-18T08:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-18T17:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-19T08:30:02,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-19T17:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-20T08:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-20T17:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-21T08:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-21T17:30:02,77,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-22T08:30:02,70,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-22T17:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-23T08:30:02,70,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-23T17:30:02,77,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-24T08:30:02,70,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-24T17:30:02,71,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-25T08:30:02,63,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-25T17:30:02,70,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-26T08:30:02,63,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-26T17:30:02,71,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-27T08:30:02,64,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-27T17:30:02,77,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-28T08:30:02,70,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-28T17:30:02,78,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-29T08:30:02,77,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-29T17:30:02,85,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-30T08:30:02,70,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-30T17:30:02,78,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-31T08:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-07-31T17:30:02,85,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-01T08:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-01T17:30:02,85,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-02T08:30:02,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-02T17:30:02,85,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-03T08:30:02,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-03T17:30:02,85,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-04T08:30:02,0.76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-04T17:30:02,77,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-05T08:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-05T17:30:02,77,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-06T08:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-06T17:30:02,78,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-07T08:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-07T17:30:02,92,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-08T08:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-08T17:30:02,92,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-09T08:30:02,69,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-09T17:30:02,72,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-10T08:30:02,70,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-10T17:30:02,92,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-11T08:30:02,69,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-11T17:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-12T08:30:02,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-12T17:30:02,72,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-13T08:30:02,68,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-13T17:30:02,69,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-14T08:30:02,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-14T17:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-15T08:30:02,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-15T17:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-16T08:30:02,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-16T17:30:02,68,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-17T08:30:02,82,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-17T17:30:02,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-18T08:30:02,81,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-18T17:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-19T08:30:02,66,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-19T17:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-20T08:30:02,66,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-20T17:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-21T08:30:02,74,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-21T17:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-22T08:30:02,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-22T17:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-23T08:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-23T17:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-24T08:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-24T17:30:02,77,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-25T08:30:02,80,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-25T17:30:02,71,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-26T08:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-26T17:30:02,71,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-27T08:30:02,69,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-27T17:30:02,64,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-28T08:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-28T17:30:02,77,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-29T08:30:02,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-29T17:30:02,77,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-30T08:30:02,91,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-30T17:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-31T08:30:02,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-08-31T17:30:02,92,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-01T08:30:00,82,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-01T17:30:00,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-02T08:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-02T17:30:00,77,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-03T08:30:00,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-03T17:30:00,70,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-04T08:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-04T17:30:00,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-05T08:30:00,68,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-05T17:30:00,77,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-06T08:30:00,68,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-06T17:30:00,77,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-07T08:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-07T17:30:00,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-08T08:30:00,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-08T17:30:00,77,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-09T08:30:00,68,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-09T17:30:00,70,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-10T08:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-10T17:30:00,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-11T08:30:00,68,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-11T17:30:00,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-12T08:30:00,68,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-12T17:30:00,68,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-13T08:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-13T17:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-14T08:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-14T17:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-15T08:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-15T17:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-16T08:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-16T17:30:00,70,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-17T08:30:00,68,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-17T17:30:00,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-18T08:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-18T17:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-19T08:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-19T17:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-20T08:30:00,68,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-20T17:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-21T08:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-21T17:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-22T08:30:00,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-22T17:30:00,57,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-23T08:30:00,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-23T17:30:00,57,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-24T08:30:00,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-24T17:30:00,64,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-25T08:30:00,68,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-25T17:30:00,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-26T08:30:00,68,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-26T17:30:00,70,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-27T08:30:00,68,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-27T17:30:00,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-28T08:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-28T17:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-29T08:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-29T17:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-30T08:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-06-30T17:30:00,70,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-01T08:30:00,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-01T17:30:00,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-02T08:30:00,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-02T17:30:00,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-03T08:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-03T17:30:00,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-04T08:30:00,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-04T17:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-05T08:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-05T17:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-06T08:30:00,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-06T17:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-07T08:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-07T17:30:00,77,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-08T08:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-08T17:30:00,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-09T08:30:00,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-09T17:30:00,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-10T08:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-10T17:30:00,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-11T08:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-11T17:30:00,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-12T08:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-12T17:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-13T08:30:00,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-13T17:30:00,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-14T08:30:00,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-14T17:30:00,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-15T08:30:00,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-15T17:30:00,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-16T08:30:00,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-16T17:30:00,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-17T08:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-17T17:30:00,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-18T08:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-18T17:30:00,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-19T08:30:00,68,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-19T17:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-20T08:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-20T17:30:00,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-21T08:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-21T17:30:00,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-22T08:30:00,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-22T17:30:00,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-23T08:30:00,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-23T17:30:00,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-24T08:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-24T17:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-25T08:30:00,82,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-25T17:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-26T08:30:00,82,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-26T17:30:00,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-27T08:30:00,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-27T17:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-28T08:30:00,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-28T17:30:00,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-29T08:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-29T17:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-30T08:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-30T17:30:00,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-31T08:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-07-31T17:30:00,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-01T08:30:00,68,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-01T17:30:00,61,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-02T08:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-02T17:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-03T08:30:00,68,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-03T17:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-04T08:30:00,68,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-04T17:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-05T08:30:00,68,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-05T17:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-06T08:30:00,68,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-06T17:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-07T08:30:00,61,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-07T17:30:00,57,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-08T08:30:00,61,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-08T17:30:00,64,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-09T08:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-09T17:30:00,56,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-10T08:30:00,68,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-10T17:30:00,57,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-11T08:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-11T17:30:00,70,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-12T08:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-12T17:30:00,70,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-13T08:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-13T17:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-14T08:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-14T17:30:00,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-15T08:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-15T17:30:00,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-16T08:30:00,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-16T17:30:00,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-17T08:30:00,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-17T17:30:00,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-18T08:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-18T17:30:00,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-19T08:30:00,63,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-19T17:30:00,52,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-20T08:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-20T17:30:00,52,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-21T08:30:00,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2023-08-21T17:30:00,70,%
